product_id,product_category_name_english,total_units,total_revenue,avg_price,avg_rating
aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,527,37608.9,71.36413662239089,4.013282732447818
99a4788cb24856965c36a24e339b6058,bed_bath_table,488,43025.560000000005,88.167131147541,3.8862704918032787
422879e10f46682990de24d770e7f83d,garden_tools,484,26577.22,54.911611570247935,3.9607438016528924
389d119b48cf3043d311335e499d9c6b,garden_tools,392,21440.59,54.69538265306122,4.114795918367347
368c6c730842d78016ad823897a372db,garden_tools,388,21056.8,54.2701030927835,3.9162371134020617
53759a2ecddad2bb87a079a1f1519f73,garden_tools,373,20387.2,54.657372654155495,3.859249329758713
d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,343,47214.51,137.65163265306123,4.183673469387755
53b36df67ebb7c41585e8d54d6772e08,watches_gifts,323,37683.42,116.66693498452013,4.179566563467493
154e7e31ebfa092203795c972e5804a6,health_beauty,281,6325.19,22.509572953736654,4.316725978647687
3dd2a17168ec895c781a9191c1e95ad7,computers_accessories,274,41082.6,149.93649635036496,4.200729927007299
2b4609f8948be18874494203496bc318,health_beauty,260,22717.219999999998,87.37392307692306,4.0576923076923075
7c1bd920dbdf22470b68bde975dd3ccf,health_beauty,231,13866.69,60.02896103896104,3.8528138528138527
a62e25e09e05e6faf31d90c6ec1aa3d1,watches_gifts,226,24051.0,106.42035398230088,3.853982300884956
5a848e4ab52fd5445cdc07aab1c40e48,unspecified,197,24229.03,122.99,4.106598984771574
bb50f2e236e5eea0100680137654686c,health_beauty,195,63885.0,327.61538461538464,4.220512820512821
e0d64dcfaa3b6db5c54ca298ae101d05,watches_gifts,194,31786.82,163.84958762886598,3.7757731958762886
42a2c92a0979a949ca4ea89ec5c7b934,housewares,183,10870.1,59.39945355191257,3.978142076502732
e53e557d5a159f5aa2c5e995dfdf244b,computers_accessories,183,15439.25,84.36748633879782,3.442622950819672
b532349fe46b38fbc7bb3914c1bdae07,furniture_decor,169,6162.11,36.46218934911242,3.5384615384615383
35afc973633aaeb6b877ff57b2793310,home_confort,165,14484.890000000001,87.78721212121214,3.8363636363636364
a92930c327948861c015c919a0bcb4a8,watches_gifts,160,12475.0,77.96875,3.83125
6cdd53843498f92890544667809f1595,health_beauty,156,54730.2,350.83461538461535,4.3076923076923075
19c91ef95d509ea33eda93495c4d3481,health_beauty,156,18889.44,121.08615384615383,4.096153846153846
437c05a395e9e47f9762e677a7068ce7,health_beauty,155,7757.91,50.05103225806452,4.167741935483871
f1c7f353075ce59d8a6f3cf58f419c9c,bed_bath_table,154,29997.36,194.78805194805196,4.35064935064935
3fbc0ef745950c7932d5f2a446189725,health_beauty,150,9862.5,65.75,3.88
c4baedd846ed09b85f78a781b522f126,garden_tools,149,14989.029999999999,100.59751677852348,4.201342281879195
461f43be3bdf8844e65b62d9ac2c7a5a,watches_gifts,146,20593.22,141.04945205479453,3.9657534246575343
7a10781637204d8d10485c71a6108a2e,watches_gifts,143,30467.5,213.05944055944056,4.06993006993007
06edb72f1e0c64b14c5b79353f7abea3,bed_bath_table,143,5831.77,40.781608391608394,3.972027972027972
0aabfb375647d9738ad0f7b4ea3653b1,consoles_games,142,3416.7,24.0612676056338,4.204225352112676
8c591ab0ca519558779df02023177f44,garden_tools,141,14492.14,102.78113475177305,4.134751773049645
656e0eca68dcecf6a31b8ececfabe3e8,computers_accessories,141,12477.6,88.49361702127659,3.971631205673759
d017a2151d543a9885604dc62a3d9dcc,fashion_bags_accessories,140,6860.0,49.0,4.064285714285714
2028bf1b01cafb2d2b1901fca4083222,perfumery,138,7675.62,55.6204347826087,4.27536231884058
e0cf79767c5b016251fe139915c59a26,health_beauty,137,4096.3,29.900000000000002,4.467153284671533
ec2d43cc59763ec91694573b31f1c29a,bed_bath_table,131,6011.7699999999995,45.89137404580152,4.061068702290076
b0961721fd839e9982420e807758a2a6,garden_tools,127,7333.7,57.74566929133858,4.141732283464567
36f60d45225e60c7da4558b070ce4b60,computers_accessories,127,11240.960000000001,88.51149606299214,3.2401574803149606
4c2394abfbac7ff59ec7a420918562fa,health_beauty,123,10453.769999999999,84.99,3.7560975609756095
d285360f29ac7fd97640bf0baef03de0,watches_gifts,123,31623.81,257.10414634146343,3.7154471544715446
c6dd917a0be2a704582055949915ab32,cool_stuff,120,11868.42,98.9035,4.241666666666666
601a360bd2a916ecef0e88de72a6531a,cool_stuff,119,15159.810000000001,127.39336134453782,4.260504201680672
89321f94e35fc6d7903d36f74e351d40,food,119,3375.71,28.367310924369747,3.966386554621849
52c80cedd4e90108bf4fa6a206ef6b03,garden_tools,118,20495.56,173.69118644067797,4.186440677966102
6f3b5b605d91b7439c5e3f5a8dffeea7,watches_gifts,117,19009.4,162.4735042735043,4.085470085470085
0bcc3eeca39e1064258aa1e932269894,garden_tools,115,6220.9,54.09478260869565,4.1
54d9ac713e253fa1fae9c8003b011c2a,cool_stuff,114,3656.5,32.074561403508774,4.350877192982456
08574b074924071f4e201e151b152b4e,garden_tools,113,10759.3,95.2150442477876,4.008849557522124
84f456958365164420cfc80fbe4c7fab,bed_bath_table,111,10304.960000000001,92.83747747747749,3.2882882882882885
